country_iso_code,city_name,station_european_code,type_of_station,station_type_of_area,component_caption,component_name,statistics_year,statistic_value,measurement_unit,above_LV?,measurement_european_group_code,statistics_average_group,statistic_shortname,statistics_percentage_valid,city_code,UA_city_pop,percentage_traffic_population,percentage_background_population,count_type_by_city,assigned_population
ES,Mataró,ES1816A,Background,urban,NO2,Nitrogen dioxide (air),2012,25.421,µg/m3,0,100,hour,Mean,97.678,ES530C1,115842,5.3,94.7,1,109702.374
ES,Toledo,ES1818A,Background,suburban,NO2,Nitrogen dioxide (air),2012,20.634,µg/m3,0,100,hour,Mean,98.099,ES016C1,78010,5.3,94.7,1,73875.47
ES,Jaén,ES1824A,Background,suburban,NO2,Nitrogen dioxide (air),2012,12.524,µg/m3,0,100,hour,Mean,88.547,ES527C1,113997,5.3,94.7,2,53977.5795
ES,Burgos,ES1846A,Background,urban,NO2,Nitrogen dioxide (air),2012,13.375,µg/m3,0,100,hour,Mean,99.727,ES515C1,172221,5.3,94.7,1,163093.287
ES,Elche/Elx,ES1849A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,16.815,µg/m3,0,100,hour,Mean,96.596,ES505C1,219708,5.3,94.7,1,11644.524
ES,Barcelona,ES1856A,Background,urban,NO2,Nitrogen dioxide (air),2012,31.037,µg/m3,0,100,hour,Mean,96.3,ES002C1,1597657,5.3,94.7,3,504327.059667
ES,Ciudad Real,ES1857A,Background,suburban,NO2,Nitrogen dioxide (air),2012,11.1,µg/m3,0,100,hour,Mean,98.645,ES053C1,70446,5.3,94.7,1,66712.362
ES,Talavera de la Reina,ES1859A,Background,suburban,NO2,Nitrogen dioxide (air),2012,12.551,µg/m3,0,100,hour,Mean,96.277,ES040C1,83750,5.3,94.7,1,79311.25
ES,Ferrol,ES1867A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,12.661,µg/m3,0,100,hour,Mean,96.027,ES043C1,81687,5.3,94.7,1,4329.411
ES,Santiago de Compostela,ES1868A,Background,urban,NO2,Nitrogen dioxide (air),2012,12.297,µg/m3,0,100,hour,Mean,97.313,ES011C1,93639,5.3,94.7,1,88676.133
ES,Coslada,ES1869A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,44.097,µg/m3,1,100,hour,Mean,99.055,ES038C1,94341,5.3,94.7,1,5000.073
ES,Valencia,ES1885A,Background,urban,NO2,Nitrogen dioxide (air),2012,19.564,µg/m3,0,100,hour,Mean,97.769,ES003C1,811354,5.3,94.7,1,768352.238
ES,Alcorcón,ES1890A,Background,urban,NO2,Nitrogen dioxide (air),2012,36.493,µg/m3,0,100,hour,Mean,99.055,ES517C1,163431,5.3,94.7,1,154769.157
ES,Granollers,ES1891A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,42.045,µg/m3,1,100,hour,Mean,94.843,ES071C1,71495,5.3,94.7,1,3789.235
ES,Badalona,ES1892A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,37.41,µg/m3,0,100,hour,Mean,97.78,ES503C1,221916,5.3,94.7,2,5880.774
ES,Santiago de Compostela,ES1901A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,20.396,µg/m3,0,100,hour,Mean,98.657,ES011C1,93639,5.3,94.7,1,4962.867
ES,Viladecans,ES1903A,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,20.276,µg/m3,0,100,hour,Mean,96.881,ES056C1,66362,5.3,94.7,1,3517.186
ES,Lugo,ES1905A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,14.939,µg/m3,0,100,hour,Mean,98.19,ES031C1,93594,5.3,94.7,1,4960.482
ES,Valencia,ES1912A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,24.326,µg/m3,0,100,hour,Mean,75.296,ES003C1,811354,5.3,94.7,3,14333.9206667
ES,Elda,ES1914A,Background,suburban,NO2,Nitrogen dioxide (air),2012,8.977,µg/m3,0,100,hour,Mean,76.594,ES073C1,55575,5.3,94.7,1,52629.525
ES,Telde,ES1919A,Background,urban,NO2,Nitrogen dioxide (air),2012,12.263,µg/m3,0,100,hour,Mean,96.801,ES029C1,94131,5.3,94.7,1,89142.057
ES,Palencia,ES1922A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,13.397,µg/m3,0,100,hour,Mean,97.336,ES041C1,82293,5.3,94.7,1,4361.529
ES,Granada,ES1924A,Background,urban,NO2,Nitrogen dioxide (air),2012,34.036,µg/m3,0,100,hour,Mean,99.306,ES501C1,238742,5.3,94.7,1,226088.674
ES,Valencia,ES1926A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,29.441,µg/m3,0,100,hour,Mean,86.601,ES003C1,811354,5.3,94.7,3,14333.9206667
ES,Zamora,ES1927A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,14.675,µg/m3,0,100,hour,Mean,93.784,ES059C1,66131,5.3,94.7,1,3504.943
ES,"Prat de Llobregat, El",ES1929A,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,37.761,µg/m3,0,100,hour,Mean,99.158,ES064C1,63020,5.3,94.7,2,1670.03
ES,Madrid,ES1937A,Background,urban,NO2,Nitrogen dioxide (air),2012,39.236,µg/m3,0,100,hour,Mean,99.681,ES001C1,3116549,5.3,94.7,15,196758.126867
ES,Madrid,ES1938A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,39.081,µg/m3,0,100,hour,Mean,99.875,ES001C1,3116549,5.3,94.7,9,18353.0107778
ES,Madrid,ES1939A,Background,urban,NO2,Nitrogen dioxide (air),2012,32.067,µg/m3,0,100,hour,Mean,99.658,ES001C1,3116549,5.3,94.7,15,196758.126867
ES,Madrid,ES1940A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,47.455,µg/m3,1,100,hour,Mean,99.476,ES001C1,3116549,5.3,94.7,9,18353.0107778
ES,Madrid,ES1941A,Background,urban,NO2,Nitrogen dioxide (air),2012,31.213,µg/m3,0,100,hour,Mean,99.715,ES001C1,3116549,5.3,94.7,15,196758.126867
ES,Madrid,ES1942A,Background,urban,NO2,Nitrogen dioxide (air),2012,42.132,µg/m3,1,100,hour,Mean,99.818,ES001C1,3116549,5.3,94.7,15,196758.126867
ES,Madrid,ES1943A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,57.479,µg/m3,1,100,hour,Mean,99.385,ES001C1,3116549,5.3,94.7,9,18353.0107778
ES,Madrid,ES1944A,Background,urban,NO2,Nitrogen dioxide (air),2012,37.266,µg/m3,0,100,hour,Mean,99.693,ES001C1,3116549,5.3,94.7,15,196758.126867
ES,Madrid,ES1945A,Background,suburban,NO2,Nitrogen dioxide (air),2012,18.818,µg/m3,0,100,hour,Mean,99.454,ES001C1,3116549,5.3,94.7,15,196758.126867
ES,Madrid,ES1946A,Background,suburban,NO2,Nitrogen dioxide (air),2012,22.434,µg/m3,0,100,hour,Mean,99.59,ES001C1,3116549,5.3,94.7,15,196758.126867
ES,Madrid,ES1947A,Background,urban,NO2,Nitrogen dioxide (air),2012,32.394,µg/m3,0,100,hour,Mean,99.693,ES001C1,3116549,5.3,94.7,15,196758.126867
ES,Las Palmas,ES1953A,Background,urban,NO2,Nitrogen dioxide (air),2012,13.496,µg/m3,0,100,hour,Mean,97.188,ES008C1,376857,5.3,94.7,1,356883.579
ES,Arrecife,ES1955A,Background,urban,NO2,Nitrogen dioxide (air),2012,10.653,µg/m3,0,100,hour,Mean,98.076,ES072C1,54270,5.3,94.7,1,51393.69
ES,A Coruña,ES1957A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,30.299,µg/m3,0,100,hour,Mean,80.248,ES026C1,245248,5.3,94.7,2,6499.072
ES,Ferrol,ES1960A,Background,suburban,NO2,Nitrogen dioxide (air),2012,8.039,µg/m3,0,100,hour,Mean,95.332,ES043C1,81687,5.3,94.7,1,77357.589
ES,Gijón,ES1974A,Background,suburban,NO2,Nitrogen dioxide (air),2012,25.967,µg/m3,0,100,hour,Mean,99.852,ES023C1,274447,5.3,94.7,1,259901.309
ES,"Prat de Llobregat, El",ES1983A,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,37.872,µg/m3,0,100,hour,Mean,97.575,ES064C1,63020,5.3,94.7,2,1670.03
ES,Barcelona,ES1992A,Background,urban,NO2,Nitrogen dioxide (air),2012,36.55,µg/m3,0,100,hour,Mean,96.607,ES002C1,1597657,5.3,94.7,3,504327.059667
ES,Girona,ES1999A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,35.97,µg/m3,0,100,hour,Mean,96.664,ES033C1,92025,5.3,94.7,1,4877.325
ES,Santa Cruz de Tenerife,ES2003A,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,15.84,µg/m3,0,100,hour,Mean,98.042,ES025C1,218690,5.3,94.7,1,11590.57
ES,Telde,ES2004A,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,12.231,µg/m3,0,100,hour,Mean,99.123,ES029C1,94131,5.3,94.7,1,4988.943
ES,Valladolid,ES2010A,Traffic,urban,NO2,Nitrogen dioxide (air),2012,26.797,µg/m3,0,100,hour,Mean,96.528,ES009C1,316449,5.3,94.7,3,5590.599
ES,Santa Cruz de Tenerife,ES2021A,Background,urban,NO2,Nitrogen dioxide (air),2012,19.761,µg/m3,0,100,hour,Mean,97.712,ES025C1,218690,5.3,94.7,1,207099.43
FI,Lahti / Lahtis,FI00066,Background,urban,NO2,Nitrogen dioxide (air),2012,10.8,µg/m3,0,100,hour,Mean,97.723,FI007C1,96789,3.8,96.2,1,93111.018
FI,Lahti / Lahtis,FI00067,Traffic,urban,NO2,Nitrogen dioxide (air),2012,28.93,µg/m3,0,100,hour,Mean,99.738,FI007C1,96789,3.8,96.2,1,3677.982
FI,Turku / Åbo,FI00186,Traffic,urban,NO2,Nitrogen dioxide (air),2012,26.343,µg/m3,0,100,hour,Mean,94,FI003C1,168695,3.8,96.2,1,6410.41
FI,Helsinki / Helsingfors,FI00206,Traffic,urban,NO2,Nitrogen dioxide (air),2012,22.509,µg/m3,0,100,hour,Mean,99.727,FI001C2,543075,3.8,96.2,2,10318.425
FI,Oulu / Uleåborg,FI00301,Background,suburban,NO2,Nitrogen dioxide (air),2012,10.284,µg/m3,0,100,hour,Mean,99.374,FI004C2,131892,3.8,96.2,1,126880.104
FI,Kuopio,FI00363,Background,urban,NO2,Nitrogen dioxide (air),2012,13.223,µg/m3,0,100,hour,Mean,98.907,FI008C1,93438,3.8,96.2,1,89887.356
FI,Vantaa / Vanda,FI00370,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,24.71,µg/m3,0,100,hour,Mean,94.388,FI006C1,189388,3.8,96.2,1,7196.744
FI,Helsinki / Helsingfors,FI00425,Background,urban,NO2,Nitrogen dioxide (air),2012,19.792,µg/m3,0,100,hour,Mean,99.522,FI001C2,543075,3.8,96.2,2,261219.075
FI,Jyväskylä,FI00431,Background,suburban,NO2,Nitrogen dioxide (air),2012,13.448,µg/m3,0,100,hour,Mean,94.114,FI009C1,122947,3.8,96.2,1,118275.014
FI,Oulu / Uleåborg,FI00446,Traffic,urban,NO2,Nitrogen dioxide (air),2012,22.795,µg/m3,0,100,hour,Mean,99.203,FI004C2,131892,3.8,96.2,1,5011.896
FI,Jyväskylä,FI00464,Traffic,urban,NO2,Nitrogen dioxide (air),2012,16.094,µg/m3,0,100,hour,Mean,99.567,FI009C1,122947,3.8,96.2,1,4671.986
FI,Tampere / Tammerfors,FI00549,Traffic,urban,NO2,Nitrogen dioxide (air),2012,21.288,µg/m3,0,100,hour,Mean,97.268,FI002C1,197712,3.8,96.2,1,7513.056
FI,Kuopio,FI00558,Traffic,urban,NO2,Nitrogen dioxide (air),2012,15.637,µg/m3,0,100,hour,Mean,96.266,FI008C1,93438,3.8,96.2,2,1775.322
FI,Helsinki / Helsingfors,FI00564,Traffic,urban,NO2,Nitrogen dioxide (air),2012,36.522,µg/m3,0,100,hour,Mean,99.613,FI001C2,543075,3.8,96.2,2,10318.425
FI,Helsinki / Helsingfors,FI00781,Background,suburban,NO2,Nitrogen dioxide (air),2012,14.293,µg/m3,0,100,hour,Mean,89.515,FI001C2,543075,3.8,96.2,2,261219.075
FI,Tampere / Tammerfors,FI00801,Background,urban,NO2,Nitrogen dioxide (air),2012,11.915,µg/m3,0,100,hour,Mean,98.941,FI002C1,197712,3.8,96.2,1,190198.944
FI,Kuopio,FI00839,Traffic,urban,NO2,Nitrogen dioxide (air),2012,18.933,µg/m3,0,100,hour,Mean,99.613,FI008C1,93438,3.8,96.2,2,1775.322
FI,Espoo / Esbo,FI00841,Traffic,urban,NO2,Nitrogen dioxide (air),2012,25.668,µg/m3,0,100,hour,Mean,99.647,FI005C1,225189,3.8,96.2,1,8557.182
FR,Metz,FR01011,Background,urban,NO2,Nitrogen dioxide (air),2012,25.224,µg/m3,0,100,hour,Mean,99.67,FR017C2,216309,4.2,95.8,3,69074.674
FR,Metz,FR01012,Background,suburban,NO2,Nitrogen dioxide (air),2012,24.15,µg/m3,0,100,hour,Mean,97.382,FR017C2,216309,4.2,95.8,3,69074.674
FR,Metz,FR01018,Background,suburban,NO2,Nitrogen dioxide (air),2012,16.736,µg/m3,0,100,hour,Mean,99.237,FR017C2,216309,4.2,95.8,3,69074.674
FR,Martigues,FR02005,Background,urban,NO2,Nitrogen dioxide (air),2012,18.848,µg/m3,0,100,hour,Mean,99.249,FR324C1,67407,4.2,95.8,2,32287.953
FR,Marseille,FR02031,Background,urban,NO2,Nitrogen dioxide (air),2012,31.8,µg/m3,0,100,hour,Mean,99.089,FR203C1,1031894,4.2,95.8,4,247138.613
FR,Martigues,FR02037,Background,urban,NO2,Nitrogen dioxide (air),2012,28.258,µg/m3,0,100,hour,Mean,99.67,FR324C1,67407,4.2,95.8,2,32287.953
FR,Marseille,FR03002,Traffic,urban,NO2,Nitrogen dioxide (air),2012,45.947,µg/m3,1,100,hour,Mean,97.791,FR203C1,1031894,4.2,95.8,3,14446.516
FR,Marseille,FR03004,Traffic,urban,NO2,Nitrogen dioxide (air),2012,81.6,µg/m3,1,100,hour,Mean,99.738,FR203C1,1031894,4.2,95.8,3,14446.516
FR,Marseille,FR03006,Traffic,urban,NO2,Nitrogen dioxide (air),2012,53.796,µg/m3,1,101,hour,Mean,99.727,FR203C1,1031894,4.2,95.8,3,14446.516
FR,Marseille,FR03014,Background,urban,NO2,Nitrogen dioxide (air),2012,36.466,µg/m3,0,101,hour,Mean,94.262,FR203C1,1031894,4.2,95.8,4,247138.613
FR,Aix-en-Provence,FR03021,Traffic,urban,NO2,Nitrogen dioxide (air),2012,45.575,µg/m3,1,101,hour,Mean,95.947,FR202C1,348788,4.2,95.8,1,14649.096
FR,Aix-en-Provence,FR03029,Background,urban,NO2,Nitrogen dioxide (air),2012,28.052,µg/m3,0,100,hour,Mean,94.911,FR202C1,348788,4.2,95.8,1,334138.904
FR,Aubagne,FR03032,Background,urban,NO2,Nitrogen dioxide (air),2012,20.871,µg/m3,0,100,hour,Mean,98.27,FR201C1,100562,4.2,95.8,1,96338.396
FR,Marseille,FR03043,Background,urban,NO2,Nitrogen dioxide (air),2012,31.844,µg/m3,0,100,hour,Mean,97.097,FR203C1,1031894,4.2,95.8,4,247138.613
FR,Marseille,FR03047,Background,urban,NO2,Nitrogen dioxide (air),2012,35.706,µg/m3,0,100,hour,Mean,99.75,FR203C1,1031894,4.2,95.8,4,247138.613
FR,Toulon,FR03060,Background,urban,NO2,Nitrogen dioxide (air),2012,20.603,µg/m3,0,100,hour,Mean,99.704,FR032C2,416368,4.2,95.8,3,132960.181333
FR,Toulon,FR03062,Background,urban,NO2,Nitrogen dioxide (air),2012,33.797,µg/m3,0,100,hour,Mean,99.249,FR032C2,416368,4.2,95.8,3,132960.181333
FR,Toulon,FR03063,Background,urban,NO2,Nitrogen dioxide (air),2012,32.89,µg/m3,0,100,hour,Mean,98.782,FR032C2,416368,4.2,95.8,3,132960.181333
FR,Toulon,FR03068,Traffic,urban,NO2,Nitrogen dioxide (air),2012,48.375,µg/m3,1,100,hour,Mean,92.976,FR032C2,416368,4.2,95.8,1,17487.456
FR,Avignon,FR03080,Background,urban,NO2,Nitrogen dioxide (air),2012,19.515,µg/m3,0,100,hour,Mean,95.981,FR039C2,175286,4.2,95.8,2,83961.994
FR,Avignon,FR03084,Background,suburban,NO2,Nitrogen dioxide (air),2012,20.838,µg/m3,0,100,hour,Mean,98.918,FR039C2,175286,4.2,95.8,2,83961.994
FR,Avignon,FR03087,Traffic,urban,NO2,Nitrogen dioxide (air),2012,31.447,µg/m3,0,100,hour,Mean,99.761,FR039C2,175286,4.2,95.8,1,7362.012
FR,Paris,FR04004,Background,urban,NO2,Nitrogen dioxide (air),2012,40.904,µg/m3,1,100,hour,Mean,99.271,FR001C1,2223527,4.2,95.8,5,426027.7732
FR,Paris,FR04012,Traffic,urban,NO2,Nitrogen dioxide (air),2012,82.545,µg/m3,1,100,hour,Mean,98.793,FR001C1,2223527,4.2,95.8,6,15564.689
FR,Paris,FR04014,Background,urban,NO2,Nitrogen dioxide (air),2012,36.912,µg/m3,0,100,hour,Mean,98.201,FR001C1,2223527,4.2,95.8,5,426027.7732
FR,Versailles,FR04029,Background,suburban,NO2,Nitrogen dioxide (air),2012,24.898,µg/m3,0,100,hour,Mean,99.465,FR211C1,177532,4.2,95.8,1,170075.656
FR,Paris,FR04031,Traffic,urban,NO2,Nitrogen dioxide (air),2012,63.062,µg/m3,1,100,hour,Mean,94.957,FR001C1,2223527,4.2,95.8,6,15564.689
FR,Paris,FR04037,Background,urban,NO2,Nitrogen dioxide (air),2012,34.111,µg/m3,0,100,hour,Mean,99.203,FR001C1,2223527,4.2,95.8,5,426027.7732
FR,Argenteuil - Bezons,FR04051,Background,urban,NO2,Nitrogen dioxide (air),2012,29.859,µg/m3,0,100,hour,Mean,94.41,FR501C1,129759,4.2,95.8,1,124309.122
FR,Paris,FR04060,Background,urban,NO2,Nitrogen dioxide (air),2012,37.374,µg/m3,0,100,hour,Mean,98.156,FR001C1,2223527,4.2,95.8,5,426027.7732
FR,Mantes en Yvelines,FR04063,Background,suburban,NO2,Nitrogen dioxide (air),2012,22.138,µg/m3,0,100,hour,Mean,98.827,FR306C1,85035,4.2,95.8,1,81463.53
FR,Melun,FR04069,Background,suburban,NO2,Nitrogen dioxide (air),2012,22.336,µg/m3,0,100,hour,Mean,98.019,FR304C1,99650,4.2,95.8,1,95464.7
FR,Paris,FR04071,Traffic,urban,NO2,Nitrogen dioxide (air),2012,61.555,µg/m3,1,100,hour,Mean,95.856,FR001C1,2223527,4.2,95.8,6,15564.689
FR,Marne la Vallée,FR04098,Background,urban,NO2,Nitrogen dioxide (air),2012,28.864,µg/m3,0,100,hour,Mean,97.962,FR210C1,86916,4.2,95.8,1,83265.528
FR,Paris,FR04118,Traffic,urban,NO2,Nitrogen dioxide (air),2012,77.815,µg/m3,1,1,hour,Mean,98.429,FR001C1,2223527,4.2,95.8,6,15564.689
FR,Melun,FR04122,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,46.459,µg/m3,1,100,hour,Mean,98.258,FR304C1,99650,4.2,95.8,1,4185.3
FR,Paris,FR04131,Traffic,urban,NO2,Nitrogen dioxide (air),2012,63.632,µg/m3,1,100,hour,Mean,98.122,FR001C1,2223527,4.2,95.8,6,15564.689
FR,Paris,FR04141,Traffic,urban,NO2,Nitrogen dioxide (air),2012,64.331,µg/m3,1,100,hour,Mean,95.776,FR001C1,2223527,4.2,95.8,6,15564.689
FR,Paris,FR04143,Background,urban,NO2,Nitrogen dioxide (air),2012,39.822,µg/m3,0,1,hour,Mean,98.304,FR001C1,2223527,4.2,95.8,5,426027.7732
FR,CA Sénart - Val de Seine,FR04149,Background,urban,NO2,Nitrogen dioxide (air),2012,26.145,µg/m3,0,100,hour,Mean,99.18,FR313C1,85892,4.2,95.8,1,82284.536
FR,Evry,FR04323,Background,urban,NO2,Nitrogen dioxide (air),2012,29.541,µg/m3,0,100,hour,Mean,99.738,FR308C1,114185,4.2,95.8,1,109389.23
FR,Le Havre,FR05078,Background,urban,NO2,Nitrogen dioxide (air),2012,22.261,µg/m3,0,100,hour,Mean,92.794,FR012C1,242191,4.2,95.8,1,232018.978
FR,Le Havre,FR05100,Traffic,urban,NO2,Nitrogen dioxide (air),2012,44.927,µg/m3,1,1,hour,Mean,97.928,FR012C1,242191,4.2,95.8,1,10172.022
FR,Valenciennes,FR06001,Background,urban,NO2,Nitrogen dioxide (air),2012,23.196,µg/m3,0,100,hour,Mean,99.476,FR034C2,188922,4.2,95.8,1,180987.276
FR,Douai,FR06003,Background,urban,NO2,Nitrogen dioxide (air),2012,24.218,µg/m3,0,100,hour,Mean,95.321,FR209C2,150974,4.2,95.8,1,144633.092
FR,Valenciennes,FR06006,Traffic,urban,NO2,Nitrogen dioxide (air),2012,33.939,µg/m3,0,100,hour,Mean,99.898,FR034C2,188922,4.2,95.8,1,7934.724
FR,Clermont-Ferrand,FR07001,Background,suburban,NO2,Nitrogen dioxide (air),2012,12.227,µg/m3,0,100,hour,Mean,99.624,FR022C2,274213,4.2,95.8,4,65674.0135
FR,Clermont-Ferrand,FR07004,Background,urban,NO2,Nitrogen dioxide (air),2012,23.554,µg/m3,0,100,hour,Mean,98.224,FR022C2,274213,4.2,95.8,4,65674.0135
FR,Clermont-Ferrand,FR07008,Background,urban,NO2,Nitrogen dioxide (air),2012,25.715,µg/m3,0,100,hour,Mean,99.602,FR022C2,274213,4.2,95.8,4,65674.0135
FR,Clermont-Ferrand,FR07009,Background,urban,NO2,Nitrogen dioxide (air),2012,23.026,µg/m3,0,100,hour,Mean,99.294,FR022C2,274213,4.2,95.8,4,65674.0135
FR,Clermont-Ferrand,FR07034,Traffic,urban,NO2,Nitrogen dioxide (air),2012,40.181,µg/m3,0,100,hour,Mean,99.863,FR022C2,274213,4.2,95.8,2,5758.473
FR,Clermont-Ferrand,FR07039,Traffic,urban,NO2,Nitrogen dioxide (air),2012,34.522,µg/m3,0,100,hour,Mean,99.192,FR022C2,274213,4.2,95.8,2,5758.473
FR,Montpellier,FR08003,Background,urban,NO2,Nitrogen dioxide (air),2012,26.701,µg/m3,0,100,hour,Mean,97.643,FR010C1,398881,4.2,95.8,2,191063.999
FR,Montpellier,FR08004,Traffic,urban,NO2,Nitrogen dioxide (air),2012,42.137,µg/m3,1,100,hour,Mean,94.479,FR010C1,398881,4.2,95.8,2,8376.501
FR,Montpellier,FR08016,Background,urban,NO2,Nitrogen dioxide (air),2012,22.504,µg/m3,0,100,hour,Mean,98.645,FR010C1,398881,4.2,95.8,2,191063.999
FR,Montpellier,FR08030,Traffic,urban,NO2,Nitrogen dioxide (air),2012,33.964,µg/m3,0,100,hour,Mean,92.065,FR010C1,398881,4.2,95.8,2,8376.501
FR,Nimes,FR08616,Traffic,urban,NO2,Nitrogen dioxide (air),2012,41.359,µg/m3,1,100,hour,Mean,98.611,FR044C2,228694,4.2,95.8,1,9605.148
FR,Perpignan,FR08713,Background,urban,NO2,Nitrogen dioxide (air),2012,16.068,µg/m3,0,100,hour,Mean,98.907,FR043C2,244312,4.2,95.8,2,117025.448
FR,Perpignan,FR08714,Background,urban,NO2,Nitrogen dioxide (air),2012,17.774,µg/m3,0,100,hour,Mean,99.419,FR043C2,244312,4.2,95.8,2,117025.448
FR,La Rochelle,FR09003,Background,urban,NO2,Nitrogen dioxide (air),2012,20.787,µg/m3,0,100,hour,Mean,98.907,FR053C1,143952,4.2,95.8,2,68953.008
FR,La Rochelle,FR09008,Background,suburban,NO2,Nitrogen dioxide (air),2012,11.54,µg/m3,0,100,hour,Mean,94.205,FR053C1,143952,4.2,95.8,2,68953.008
FR,Poitiers,FR09009,Background,urban,NO2,Nitrogen dioxide (air),2012,27.724,µg/m3,0,100,hour,Mean,98.964,FR021C2,132701,4.2,95.8,3,42375.8526667
FR,Poitiers,FR09010,Background,suburban,NO2,Nitrogen dioxide (air),2012,13.4,µg/m3,0,100,hour,Mean,97.837,FR021C2,132701,4.2,95.8,3,42375.8526667
FR,Poitiers,FR09015,Background,suburban,NO2,Nitrogen dioxide (air),2012,13.776,µg/m3,0,100,hour,Mean,98.725,FR021C2,132701,4.2,95.8,3,42375.8526667
FR,Angoulème,FR09016,Background,suburban,NO2,Nitrogen dioxide (air),2012,16.318,µg/m3,0,100,hour,Mean,96.084,FR056C1,102049,4.2,95.8,2,48881.471
FR,Niort,FR09019,Background,urban,NO2,Nitrogen dioxide (air),2012,15.903,µg/m3,0,100,hour,Mean,98.338,FR061C2,100154,4.2,95.8,1,95947.532
FR,Angoulème,FR09103,Background,urban,NO2,Nitrogen dioxide (air),2012,20.435,µg/m3,0,100,hour,Mean,98.463,FR056C1,102049,4.2,95.8,2,48881.471
FR,La Rochelle,FR09202,Traffic,urban,NO2,Nitrogen dioxide (air),2012,33.969,µg/m3,0,1,hour,Mean,98.11,FR053C1,143952,4.2,95.8,1,6045.984
FR,Niort,FR09399,Traffic,urban,NO2,Nitrogen dioxide (air),2012,38.667,µg/m3,0,100,hour,Mean,94.285,FR061C2,100154,4.2,95.8,1,4206.468
FR,Dunkerque,FR10007,Background,suburban,NO2,Nitrogen dioxide (air),2012,25.124,µg/m3,0,100,hour,Mean,99.158,FR042C1,199013,4.2,95.8,2,95327.227
FR,Calais,FR10024,Traffic,urban,NO2,Nitrogen dioxide (air),2012,29.653,µg/m3,0,100,hour,Mean,93.352,FR062C1,95777,4.2,95.8,1,4022.634
FR,Calais,FR10025,Background,suburban,NO2,Nitrogen dioxide (air),2012,13.947,µg/m3,0,100,hour,Mean,99.032,FR062C1,95777,4.2,95.8,2,45877.183
FR,Calais,FR10026,Background,urban,NO2,Nitrogen dioxide (air),2012,18.198,µg/m3,0,100,hour,Mean,94.615,FR062C1,95777,4.2,95.8,2,45877.183
FR,Dunkerque,FR10029,Background,urban,NO2,Nitrogen dioxide (air),2012,16.002,µg/m3,0,100,hour,Mean,90.881,FR042C1,199013,4.2,95.8,2,95327.227
FR,Boulogne-sur-mer,FR10031,Traffic,urban,NO2,Nitrogen dioxide (air),2012,21.697,µg/m3,0,100,hour,Mean,97.256,FR057C2,119089,4.2,95.8,1,5001.738
FR,Boulogne-sur-mer,FR10032,Background,suburban,NO2,Nitrogen dioxide (air),2012,11.722,µg/m3,0,100,hour,Mean,97.814,FR057C2,119089,4.2,95.8,1,114087.262
FR,Lille,FR11016,Background,urban,NO2,Nitrogen dioxide (air),2012,23.94,µg/m3,0,100,hour,Mean,98.816,FR009C1,1097844,4.2,95.8,5,210346.9104
FR,Lille,FR11022,Background,urban,NO2,Nitrogen dioxide (air),2012,23.208,µg/m3,0,100,hour,Mean,91.86,FR009C1,1097844,4.2,95.8,5,210346.9104
FR,Lille,FR11025,Background,urban,NO2,Nitrogen dioxide (air),2012,26.574,µg/m3,0,100,hour,Mean,99.192,FR009C1,1097844,4.2,95.8,5,210346.9104
FR,Lille,FR11026,Background,suburban,NO2,Nitrogen dioxide (air),2012,22.023,µg/m3,0,100,hour,Mean,97.154,FR009C1,1097844,4.2,95.8,5,210346.9104
FR,Lille,FR11030,Background,suburban,NO2,Nitrogen dioxide (air),2012,19.73,µg/m3,0,100,hour,Mean,99.294,FR009C1,1097844,4.2,95.8,5,210346.9104
FR,Lille,FR11034,Traffic,urban,NO2,Nitrogen dioxide (air),2012,31.534,µg/m3,0,100,hour,Mean,97.074,FR009C1,1097844,4.2,95.8,1,46109.448
FR,Toulouse,FR12004,Background,urban,NO2,Nitrogen dioxide (air),2012,21.191,µg/m3,0,100,hour,Mean,98.179,FR004C2,683585,4.2,95.8,3,218291.476667
FR,Toulouse,FR12008,Traffic,urban,NO2,Nitrogen dioxide (air),2012,55.084,µg/m3,1,100,hour,Mean,97.473,FR004C2,683585,4.2,95.8,4,7177.6425
